timestamp_ms,equity,inventory,cash,mid
1786648781026,100007.00528209508,-0.10459,106638.69111709508,63406.5
1786648786415,100007.00539968311,-0.10459,106638.69123468311,63406.5
1786648791772,100007.00553804365,-0.10459,106638.69137304365,63406.5
1786648796908,100007.00565793416,-0.10459,106638.69149293416,63406.5
1786648802229,100007.0057771344,-0.10459,106638.6916121344,63406.5
1786648807586,100006.3783519124,-0.10459,106638.6917269124,63412.5
1786648812911,100005.85552003866,-0.10459,106638.69184503866,63417.5
1786648818335,100005.85563669734,-0.10459,106638.69196169733,63417.5
1786648823593,100005.96037184667,-0.10459,106638.69210684666,63416.5
1786648829055,100006.79720769188,-0.10459,106638.69222269188,63408.5
1786648834421,100006.79732278925,-0.10459,106638.69233778925,63408.5
1786648839824,100006.1699231502,-0.10459,106638.6924781502,63414.5
1786648845211,100006.17003812616,-0.10459,106638.69259312616,63414.5
1786648850558,100006.17015510928,-0.10459,106638.69271010929,63414.5
1786648856045,100006.17029899365,-0.10459,106638.69285399365,63414.5
1786648861421,100006.17041454506,-0.10459,106638.69296954507,63414.5
1786648866790,100006.1705311104,-0.10459,106638.6930861104,63414.5
1786648872135,100006.17066965236,-0.10459,106638.69322465236,63414.5
1786648877521,100006.17078557693,-0.10459,106638.69334057694,63414.5
1786648882920,100006.17090544013,-0.10459,106638.69346044013,63414.5
1786648888217,100006.7985662016,-0.10459,106638.6935812016,63408.5
1786648893262,100007.63540403044,-0.10459,106638.69369903044,63400.5
1786648898768,100007.63552020758,-0.10459,106638.69381520757,63400.5
1786648904275,100008.78615782954,-0.10459,106638.69396282954,63389.5
1786648909717,100008.78627504701,-0.10459,106638.694080047,63389.5
1786648915109,100010.04149060123,-0.10459,106638.69421560124,63377.5
1786648920471,100008.15898765637,-0.10459,106638.69433265636,63395.5
1786648925811,100008.15910661743,-0.10459,106638.69445161743,63395.5
1786648931202,100008.15922579508,-0.10459,106638.69457079508,63395.5
1786648936595,100008.15934419009,-0.10459,106638.69468919009,63395.5
1786648941978,100007.84571685715,-0.10459,106638.69483185715,63398.5
1786648947334,100007.8458352637,-0.10459,106638.6949502637,63398.5
1786648952738,100008.26431222085,-0.10459,106638.69506722085,63394.5
1786648958099,100008.2644287372,-0.10459,106638.69518373719,63394.5
1786648963467,100008.26456827378,-0.10459,106638.69532327377,63394.5
1786648968914,100008.26468547685,-0.10459,106638.69544047685,63394.5
1786648974286,100008.26480180492,-0.10459,106638.69555680492,63394.5
1786648979654,100009.31082029745,-0.10459,106638.69567529745,63384.5
1786648985119,100009.3109660388,-0.10459,106638.6958210388,63384.5
1786648990422,100009.31108202388,-0.10459,106638.69593702388,63384.5
1786648995475,100009.31119812225,-0.10459,106638.69605312224,63384.5
1786649000984,100009.31133579173,-0.10459,106638.69619079173,63384.5
1786649006343,100009.31145108453,-0.10459,106638.69630608453,63384.5
1786649011649,100007.74271840695,-0.10459,106638.69642340696,63399.5
1786649017084,100007.74283708484,-0.10459,106638.69654208484,63399.5
1786649022480,100007.74297987219,-0.10459,106638.6966848722,63399.5
1786649027845,100007.74309707712,-0.10459,106638.69680207712,63399.5
1786649033349,100007.74321792022,-0.10459,106638.69692292022,63399.5
1786649038464,100007.74333443434,-0.10459,106638.69703943434,63399.5
1786649043830,100007.74345235308,-0.10459,106638.69715735308,63399.5
1786649049281,100007.74359426543,-0.10459,106638.69729926543,63399.5
1786649054661,100007.74371089521,-0.10459,106638.69741589522,63399.5
1786649060102,100007.74382920717,-0.10459,106638.69753420718,63399.5
1786649065468,100007.74394880873,-0.10459,106638.69765380873,63399.5
1786649070876,100007.74409095335,-0.10459,106638.69779595335,63399.5
1786649076242,100007.11666845912,-0.10459,106638.69791345911,63405.5
1786649081652,100007.11678791045,-0.10459,106638.69803291044,63405.5
1786649087033,100007.11692757065,-0.10459,106638.69817257064,63405.5
1786649092476,100007.01245456927,-0.10459,106638.69828956926,63406.5
1786649097935,100005.65290201134,-0.10459,106638.69840701134,63419.5
1786649103308,100006.17599185166,-0.10459,106638.69854685167,63414.5
1786649108738,100006.17610848822,-0.10459,106638.69866348822,63414.5
1786649114075,100006.17622618431,-0.10459,106638.69878118431,63414.5
1786649119446,100006.17634390247,-0.10459,106638.69889890247,63414.5
1786649124863,100007.53615370851,-0.10459,106638.69903870851,63401.5
1786649130223,100007.5362692929,-0.10459,106638.6991542929,63401.5
1786649135606,100007.53638759442,-0.10459,106638.69927259441,63401.5
1786649141036,100007.53652632293,-0.10459,106638.69941132293,63401.5
1786649146396,100007.95500314787,-0.10459,106638.69952814787,63397.5
1786649151765,100007.9551201299,-0.10459,106638.6996451299,63397.5
1786649157247,100007.95526110707,-0.10459,106638.69978610707,63397.5
1786649162681,100007.85078866479,-0.10459,106638.69990366479,63398.5
1786649168088,100007.8509068476,-0.10459,106638.7000218476,63398.5
1786649173577,100007.85105165407,-0.10459,106638.70016665407,63398.5
1786649179052,100007.85116711793,-0.10459,106638.70028211793,63398.5
1786649184482,100007.85128428566,-0.10459,106638.70039928566,63398.5
1786649190021,100007.85142655417,-0.10459,106638.70054155418,63398.5
1786649195445,100007.85154300803,-0.10459,106638.70065800803,63398.5
1786649200772,100007.85166125807,-0.10459,106638.70077625808,63398.5
1786649206089,100006.80589996284,-0.10459,106638.70091496284,63408.5
1786649211435,100006.1784791022,-0.10459,106638.7010341022,63414.5
1786649216825,100005.76023707664,-0.10459,106638.70115207664,63418.5
1786649222222,100005.76035360481,-0.10459,106638.70126860481,63418.5
1786649227614,100005.96967477992,-0.10459,106638.70140977991,63416.5
1786649233030,100005.96979167387,-0.10459,106638.70152667386,63416.5
1786649238374,100005.96990935042,-0.10459,106638.70164435041,63416.5
1786649243731,100005.97002739551,-0.10459,106638.7017623955,63416.5
1786649249087,100005.97016999398,-0.10459,106638.70190499397,63416.5
1786649254600,100005.86569776267,-0.10459,106638.70202276266,63417.5
1786649259636,100007.6438461528,-0.10459,106638.7021411528,63400.5
1786649265027,100007.74855765406,-0.10459,106638.70226265406,63399.5
1786649270341,100007.74867353623,-0.10459,106638.70237853623,63399.5
1786649275776,100007.74881458937,-0.10459,106638.70251958937,63399.5
1786649281071,100006.49385160265,-0.10459,106638.70263660264,63411.5
1786649286459,100006.49397032628,-0.10459,106638.70275532627,63411.5
1786649291758,100006.49408677577,-0.10459,106638.70287177576,63411.5
